age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
44,6,115896,8,11,6,10,4,4,0,0,0,40,39
44,4,403782,8,11,0,12,1,4,1,0,0,45,39
39,4,122032,8,11,4,7,1,4,1,0,0,40,39
24,2,56820,9,13,4,10,1,4,1,0,0,40,39
33,4,205950,11,9,4,8,3,4,1,0,0,40,39
39,4,531055,11,9,2,3,0,4,1,0,0,40,39
56,6,200235,15,10,2,12,0,4,1,0,0,60,39
42,4,152889,0,6,2,3,0,4,1,0,0,45,39
50,5,127315,9,13,2,4,0,4,1,15024,0,60,39
32,4,239150,15,10,4,3,1,2,1,0,0,40,39
21,4,25265,11,9,4,3,3,4,1,0,0,40,39
54,4,175912,11,9,6,7,4,4,1,914,0,40,39
42,4,99373,11,9,0,7,1,4,0,0,0,40,39
30,2,263650,9,13,4,12,4,2,0,0,0,17,39
54,2,129972,8,11,2,11,0,4,1,0,0,38,39
32,4,282611,9,13,4,4,1,4,0,0,0,40,39
37,4,217838,4,3,5,8,4,4,0,0,0,40,26
43,4,304175,12,14,2,10,0,4,1,0,0,50,39
32,4,180603,9,13,2,12,0,4,1,0,0,40,39
73,6,161251,11,9,6,3,1,4,1,0,0,24,39
47,4,32509,15,10,0,8,4,4,0,0,0,40,39
36,1,192150,11,9,0,1,4,4,0,0,0,40,39
44,6,163985,14,15,2,10,0,4,1,0,0,32,39
60,0,164730,9,13,2,0,0,4,1,0,0,40,39
20,4,172047,15,10,4,5,3,4,1,0,0,10,39
36,4,127306,9,13,4,4,3,4,0,0,0,40,39
26,4,202203,4,3,4,1,3,4,0,0,0,40,26
55,0,200235,11,9,2,0,0,4,1,0,0,50,39
40,1,73883,15,10,2,13,0,4,1,0,0,40,39
30,7,199539,11,9,2,1,0,4,1,0,1902,40,39
27,0,204074,11,9,4,0,1,4,1,0,0,40,39
38,4,184655,11,9,2,3,0,4,1,0,1740,48,39
72,0,117017,11,9,2,0,0,4,1,0,0,8,39
28,4,65171,15,10,2,13,0,4,1,0,0,70,39
49,4,160647,9,13,2,1,5,4,0,0,0,40,39
55,4,202220,11,9,2,8,5,2,0,2407,0,35,39
36,4,181705,15,10,5,14,1,4,1,0,0,40,39
54,4,105638,6,5,2,3,0,4,1,0,0,40,39
19,4,181652,15,10,4,1,3,4,0,0,0,24,39
67,0,194456,12,14,2,0,0,4,1,0,0,10,39
24,4,145964,9,13,4,4,1,4,1,0,0,40,39
18,4,98667,1,7,4,8,3,4,0,0,0,16,39
53,7,229465,10,16,2,10,0,4,1,0,0,50,39
24,4,320615,11,9,4,12,3,4,1,0,2205,40,39
39,4,201410,11,9,2,6,0,4,1,0,0,40,39
23,4,210474,15,10,4,8,3,4,0,0,0,30,39
19,4,82210,11,9,4,12,1,4,1,0,0,50,39
68,7,202699,12,14,2,10,0,4,1,0,2377,42,0
31,4,117816,5,4,0,6,2,4,1,0,0,70,39
20,4,151790,15,10,4,1,3,4,0,0,0,30,39
47,4,354148,14,15,2,10,0,4,1,99999,0,48,39
35,4,285000,9,13,4,10,1,4,1,0,0,45,39
59,5,155259,15,10,2,4,5,4,0,0,0,20,39
26,4,166666,15,10,4,8,1,4,0,0,0,35,39
59,4,99131,11,9,2,1,5,4,0,0,0,40,39
17,0,132962,2,8,4,0,3,2,1,0,0,30,39
38,4,175665,15,10,2,10,5,4,0,0,0,40,39
57,4,158077,9,13,2,12,5,4,0,0,0,40,39
52,4,117496,9,13,0,10,4,4,0,0,1755,40,39
40,5,209344,11,9,0,1,4,4,0,0,0,15,0
45,4,103331,15,10,2,8,0,4,1,15024,0,44,39
20,6,197207,11,9,0,12,1,4,0,0,0,30,39
19,4,301911,15,10,4,12,3,1,1,0,0,35,25
36,6,109133,9,13,2,12,0,4,1,0,0,50,39
17,4,127366,1,7,4,12,3,4,0,0,0,8,39
53,5,155983,12,14,2,12,0,4,1,0,0,65,39
49,4,132476,10,16,0,13,4,4,1,7430,0,40,39
22,4,145477,11,9,4,6,3,0,1,0,0,40,39
39,4,189623,9,13,0,12,4,4,1,0,0,60,39
57,4,200316,15,10,2,3,0,4,1,0,0,40,39
31,2,158092,15,10,4,1,3,4,0,0,0,35,39
54,4,279337,5,4,2,3,0,4,1,0,0,40,39
28,4,188711,9,13,4,14,4,4,1,0,0,20,39
66,5,45702,0,6,2,5,0,4,1,0,0,50,39
25,4,212793,7,12,4,10,1,4,1,0,0,50,39
43,4,221550,12,14,4,8,1,4,0,0,0,30,31
49,4,24712,9,13,4,8,1,1,0,0,0,35,30
50,7,307392,12,14,0,10,4,4,0,0,0,40,39
34,4,320077,9,13,0,10,1,4,0,0,0,50,39
49,4,71195,12,14,4,10,1,4,1,0,0,60,39
37,4,214738,11,9,2,7,0,4,1,0,0,40,39
29,6,178564,9,13,4,10,2,4,1,0,0,40,39
41,4,222596,9,13,2,12,0,4,1,15024,0,45,39
58,4,72812,0,6,4,8,1,4,1,0,0,40,39
42,2,213019,12,14,4,10,1,4,0,0,0,40,39
47,2,228372,12,14,2,10,0,4,1,0,0,48,39
37,6,35330,11,9,2,8,0,4,1,0,0,42,39
34,4,226296,11,9,2,8,0,4,1,0,0,40,39
24,5,158950,9,13,2,12,0,4,1,0,0,45,39
35,1,112008,15,10,2,13,0,4,1,0,0,40,11
37,4,186808,11,9,4,12,4,4,1,0,0,40,39
21,4,63665,15,10,4,8,3,4,1,0,0,15,39
59,4,188872,11,9,2,13,0,4,1,0,0,40,39
30,4,168906,15,10,4,1,4,4,0,0,0,44,39
38,0,48976,11,9,2,0,5,4,0,0,1887,10,39
51,6,99185,7,12,2,4,0,4,1,0,0,40,39
51,0,69328,8,11,2,0,0,4,1,0,0,50,39
18,4,421350,1,7,4,6,3,4,1,0,0,20,39
24,4,213902,5,4,4,9,3,4,0,0,0,32,8
25,4,190350,11,9,4,1,4,2,0,0,0,40,39
53,4,95864,10,16,2,10,0,4,1,15024,0,50,9
49,4,166857,6,5,0,6,1,4,0,0,0,40,39
28,4,129460,8,11,2,6,5,4,0,0,0,30,7
57,1,62020,14,15,0,4,1,2,1,0,0,55,39
20,4,291407,1,7,4,6,3,2,1,0,0,40,39
33,7,427812,9,13,2,10,0,4,1,0,0,15,26
32,7,246282,10,16,2,10,0,4,1,2961,0,99,0
33,4,317809,9,13,2,10,0,4,1,0,0,40,39
56,4,258579,12,14,2,4,0,4,1,0,0,50,39
45,6,172822,11,9,2,8,0,4,1,3411,0,40,39
50,4,170326,11,9,0,7,1,4,0,0,0,40,39
53,2,207449,0,6,2,8,0,4,1,0,0,40,39
33,2,115488,9,13,2,10,0,4,1,0,0,50,39
54,7,119565,9,13,2,4,0,4,1,0,0,40,33
22,0,57827,15,10,4,0,3,4,1,0,0,40,39
60,4,113443,11,9,0,1,1,4,0,0,0,45,39
33,6,202153,15,10,2,3,0,4,1,2829,0,40,39
50,5,155965,15,10,2,12,0,4,1,0,0,55,39
38,4,150057,12,14,2,3,0,4,1,0,0,50,31
17,4,226503,1,7,4,12,3,4,0,0,0,20,39
47,2,246891,12,14,0,10,4,4,1,0,0,45,39
37,4,248010,15,10,2,7,0,4,1,0,1887,40,39
45,4,205424,15,10,2,12,0,4,1,0,0,65,39
36,4,207789,11,9,0,4,1,4,1,0,0,52,39
38,4,39606,9,13,2,4,5,4,0,0,0,40,39
42,4,39324,11,9,2,12,0,4,1,0,0,40,39
26,4,105787,11,9,4,3,3,4,1,0,0,36,39
54,4,466502,5,4,6,8,4,4,1,0,0,30,39
69,4,88566,6,5,2,8,0,4,1,1424,0,35,39
47,1,20956,9,13,2,3,0,4,1,0,1740,40,39
42,4,97688,11,9,0,12,1,4,1,0,0,47,39
28,4,182509,15,10,4,6,1,4,1,0,0,35,39
18,4,123856,1,7,4,12,3,4,0,0,0,49,39
31,4,178841,11,9,4,1,1,4,0,0,0,40,39
45,4,175958,14,15,2,4,0,4,1,0,0,40,39
37,4,201319,15,10,5,8,4,4,0,0,0,40,39
46,4,459189,15,10,2,3,0,4,1,0,1902,50,39
35,4,195516,5,4,2,13,0,4,1,0,0,40,26
22,4,154422,15,10,0,12,3,1,0,0,0,30,30
44,4,129100,1,7,5,8,4,2,0,0,0,60,39
60,4,151369,12,14,2,4,0,4,1,0,0,60,39
29,4,53147,11,9,4,1,1,2,1,0,0,37,39
56,4,50490,11,9,2,12,0,4,1,0,0,45,39
26,0,188343,11,9,4,0,4,2,0,0,0,40,39
40,4,156526,9,13,2,4,0,4,1,0,0,40,39
62,4,116104,11,9,6,1,1,4,0,0,0,20,11
53,1,147629,7,12,2,10,0,4,1,0,0,80,39
26,4,331806,11,9,4,14,1,2,1,0,0,37,39
43,4,72338,12,14,2,13,0,1,1,0,0,40,39
20,4,386864,0,6,4,8,2,4,1,0,0,35,26
36,4,111377,0,6,2,3,0,4,1,0,0,40,39
18,2,466325,1,7,4,1,3,4,1,0,0,12,39
37,7,108293,7,12,0,10,4,4,0,0,0,38,39
63,4,30270,5,4,2,12,0,4,1,0,0,40,39
48,4,186539,15,10,2,10,0,4,1,0,0,40,39
41,5,60949,11,9,0,3,1,4,1,0,0,55,39
20,4,121568,11,9,2,6,0,4,1,0,0,50,39
39,4,186130,14,15,2,4,0,4,1,0,0,55,39
25,4,49092,9,13,4,8,3,4,1,0,0,40,39
49,1,216453,8,11,0,4,4,2,0,0,0,45,39
47,4,341995,15,10,0,12,3,4,1,0,0,55,39
54,0,124993,11,9,2,0,0,4,1,0,0,40,39
54,4,82566,7,12,2,12,0,4,1,0,0,45,39
17,0,241021,2,8,4,0,3,3,0,0,0,40,39
42,4,212894,9,13,2,12,0,4,1,0,0,70,39
35,4,186845,14,15,2,10,0,4,1,0,0,45,39
33,4,206609,9,13,2,4,0,4,1,0,0,45,39
39,4,52645,15,10,0,12,4,4,0,0,0,40,39
44,4,192976,11,9,2,14,0,0,1,0,0,40,39
63,0,109446,11,9,2,0,0,4,1,0,0,40,39
50,4,117295,0,6,2,3,0,4,1,0,0,40,39
32,4,96016,9,13,4,10,1,4,1,0,0,40,39
27,6,212041,9,13,4,12,1,4,1,0,0,50,39
26,4,78172,15,10,1,11,0,4,1,0,0,40,39
22,4,201799,11,9,4,12,3,4,0,0,0,40,39
54,7,276005,14,15,2,10,0,4,1,0,0,40,39
27,4,36851,8,11,2,12,0,4,1,0,0,35,39
44,4,79531,8,11,2,3,0,4,1,0,0,40,39
44,4,110355,9,13,2,4,0,4,1,0,0,40,39
30,4,236543,6,5,2,8,0,4,1,0,0,32,8
35,1,110188,9,13,2,10,0,1,1,0,0,40,40
65,0,79272,15,10,6,0,1,1,0,0,0,6,39
33,4,198613,11,9,2,3,0,4,1,0,0,40,39
28,4,142764,8,11,2,3,0,4,1,7688,0,45,39
66,6,99927,11,9,6,13,1,4,0,0,0,45,39
23,4,142766,15,10,4,1,3,4,1,1055,0,20,39
34,0,177304,0,6,0,0,1,4,1,0,0,40,4
26,4,124953,11,9,4,13,1,4,1,0,0,40,0
31,4,42485,11,9,2,7,0,4,1,0,0,55,39
21,0,85733,15,10,4,0,3,4,0,0,0,40,39
31,4,109917,5,4,5,3,1,4,0,0,0,40,39
34,4,183778,11,9,2,3,0,4,1,0,0,40,39
45,4,347834,11,9,0,1,1,4,0,0,0,40,39
47,4,199058,11,9,2,3,0,4,1,0,0,40,39
50,2,133963,9,13,4,10,3,4,0,0,0,40,39
19,4,148644,11,9,4,1,3,4,0,0,0,40,39
45,4,310260,15,10,2,14,0,4,1,0,0,60,39
29,4,235393,11,9,2,3,0,2,1,0,0,40,39
45,4,171540,11,9,2,3,0,4,1,0,0,40,39
45,7,213646,9,13,2,4,0,4,1,7298,0,40,39
43,6,292175,12,14,0,4,4,4,0,0,0,45,39
21,4,190968,11,9,4,7,3,4,1,0,0,40,39
20,0,295763,15,10,4,0,3,4,0,0,0,40,39
29,4,115438,11,9,5,3,4,4,1,0,0,35,39
37,6,241998,9,13,2,10,0,4,1,0,0,5,39
66,0,188842,9,13,2,0,0,4,1,0,0,24,39
24,4,118657,2,8,2,7,0,4,1,0,0,40,39
47,4,182054,11,9,4,7,1,4,1,0,0,40,39
62,4,134779,15,10,0,10,1,4,0,4650,0,40,39
28,4,47783,15,10,0,8,1,4,0,0,0,30,39
28,4,337378,11,9,2,3,0,4,1,0,0,40,39
32,4,195576,1,7,2,7,0,4,1,0,0,40,39
46,4,241350,15,10,4,4,1,4,1,8614,0,50,39
45,4,188794,11,9,0,8,1,4,0,0,0,40,39
37,4,89718,15,10,2,14,0,4,1,0,0,45,39
49,4,189792,12,14,2,10,0,4,1,0,0,60,39
33,4,237833,15,10,0,13,1,4,0,0,0,40,39
71,6,126807,12,14,2,5,0,4,1,0,1411,70,39
21,4,107960,15,10,4,14,3,1,1,0,0,20,3
60,4,163729,11,9,0,13,4,4,0,2597,0,40,39
21,0,170272,15,10,4,0,3,4,0,0,0,25,39
48,4,108993,11,9,2,3,0,4,1,0,0,45,39
57,4,513440,12,14,2,4,0,4,1,0,0,40,26
62,0,188650,5,4,2,0,0,4,1,0,0,10,39
71,4,228806,6,5,0,9,1,2,0,0,0,6,39
46,4,274200,11,9,0,5,1,4,1,0,0,50,39
33,4,168981,12,14,0,4,3,4,0,14084,0,50,39
39,4,72338,12,14,2,10,0,1,1,0,0,40,30
45,4,167381,11,9,0,12,4,4,0,0,0,32,39
21,4,565313,11,9,4,8,3,2,1,0,0,40,39
52,4,220984,11,9,2,7,0,4,1,0,0,40,39
51,4,34361,15,10,2,4,5,4,0,0,0,20,39
23,4,203182,9,13,4,12,1,4,0,0,0,40,39
27,4,93206,15,10,4,6,3,1,1,0,0,40,39
32,4,208180,8,11,2,13,5,4,0,0,0,24,39
31,6,161745,9,13,3,4,1,4,1,0,1980,60,39
27,4,339921,15,10,4,8,1,4,1,0,0,38,26
35,7,372130,11,9,2,11,0,2,1,0,0,40,39
60,6,154474,11,9,4,5,4,4,1,0,0,42,39
34,4,175856,9,13,2,4,0,4,1,3103,0,55,39
47,5,154174,11,9,2,3,0,4,1,0,0,60,39
50,6,240612,9,13,0,10,1,4,0,0,0,60,39
18,4,205218,1,7,4,12,3,4,0,0,0,20,39
39,4,224541,6,5,2,3,0,4,1,4386,0,55,26
19,4,339123,15,10,4,4,3,4,1,0,0,40,39
65,4,330144,15,10,2,4,0,4,1,0,0,40,39
63,1,97855,12,14,2,4,0,4,1,0,0,50,39
45,4,102559,8,11,2,3,0,4,1,0,0,40,2
36,6,269509,11,9,0,12,1,4,1,0,0,35,39
51,4,61270,11,9,2,6,0,4,1,0,0,40,39
25,7,176077,12,14,4,10,1,4,0,0,0,37,39
55,6,157486,12,14,2,10,0,4,1,7298,0,40,39
20,4,116830,11,9,4,7,3,4,1,0,0,43,39
39,4,22494,9,13,4,4,1,4,0,0,0,40,39
45,4,367037,11,9,0,1,4,4,0,0,0,40,39
46,4,261059,12,14,2,10,0,4,1,0,1977,50,39
38,4,196554,14,15,5,10,1,4,1,0,0,35,39
19,4,165306,15,10,4,13,2,1,1,0,0,40,40
36,1,72338,9,13,2,10,0,1,1,0,0,40,39
18,4,41879,11,9,4,6,4,4,1,0,0,25,39
18,4,157193,2,8,4,8,3,4,1,0,0,30,22
62,4,101375,0,6,0,7,1,4,0,0,0,40,39
33,4,245378,0,6,2,7,0,4,1,0,0,40,39
40,4,195124,11,9,2,3,0,4,1,0,0,40,4
64,1,161926,11,9,2,10,0,4,1,0,0,8,39
56,4,345730,11,9,2,6,0,4,1,0,0,40,39
31,4,186787,11,9,4,3,3,4,1,0,0,42,39
53,4,198824,9,13,4,4,4,4,0,0,0,40,39
62,4,205643,14,15,2,3,0,4,1,0,0,45,39
23,4,189203,15,10,4,8,1,4,1,0,0,25,39
26,4,375980,11,9,5,12,4,2,0,0,0,37,39
41,2,89172,15,10,2,5,0,4,1,0,0,40,39
22,4,99829,15,10,4,7,3,4,0,0,0,30,39
34,4,265807,15,10,5,3,1,4,1,0,0,45,39
47,2,377401,12,14,2,10,0,4,1,0,0,40,39
21,4,63899,1,7,4,1,2,4,0,0,0,40,39
30,6,33308,11,9,4,3,1,4,1,0,0,40,39
26,4,152035,11,9,4,1,1,4,0,0,0,40,39
28,4,95725,8,11,4,6,1,4,1,0,0,45,39
18,4,151150,0,6,4,5,3,4,1,0,0,27,39
29,4,60722,11,9,4,4,1,1,0,0,0,40,39
26,4,341353,9,13,4,8,2,4,1,0,0,15,39
19,4,71691,1,7,4,8,3,4,1,0,0,18,39
47,4,155124,8,11,0,10,1,4,0,0,1669,40,39
21,4,195532,11,9,4,1,4,4,0,0,0,40,39
31,4,204752,9,13,4,4,1,4,1,0,0,50,39
45,4,306122,9,13,4,8,1,2,0,0,0,44,39
23,4,336360,5,4,4,3,3,2,1,0,0,40,39
41,4,100451,11,9,2,3,0,4,1,7688,0,38,39
59,4,318450,9,13,2,4,0,4,1,0,0,50,39
23,4,141272,9,13,4,8,3,2,0,0,0,30,39
44,4,190531,9,13,0,10,4,2,0,0,0,35,39
32,4,107435,11,9,0,7,1,4,0,0,0,40,39
52,4,261198,11,9,0,3,1,4,1,0,0,40,39
28,4,265074,1,7,4,3,1,4,1,0,0,40,39
19,4,289227,15,10,4,6,3,2,1,0,0,16,39
46,4,75256,11,9,2,9,5,4,0,0,0,40,39
55,4,308118,9,13,6,7,4,4,0,0,0,40,0
56,4,98630,5,4,4,1,1,4,1,0,0,40,39
20,0,200061,15,10,4,0,3,4,0,0,0,40,0
41,4,227890,15,10,0,3,1,4,1,0,0,46,39
44,6,277783,12,14,4,5,3,4,1,0,0,99,39
58,5,78104,15,10,2,4,0,4,1,7298,0,60,39
48,4,178686,11,9,0,3,1,4,1,0,0,40,39
48,4,34845,11,9,0,3,2,4,1,0,0,40,39
31,4,77634,8,11,2,8,0,4,1,0,0,42,39
19,4,189574,11,9,4,8,1,4,0,0,0,30,39
25,4,255004,0,6,4,3,1,4,1,0,0,40,39
42,4,318947,11,9,0,7,1,4,0,0,0,40,39
50,5,158294,14,15,2,10,0,4,1,99999,0,80,39
41,4,237321,3,2,2,7,0,4,1,0,0,40,26
39,4,318416,0,6,5,8,3,2,0,0,0,12,39
33,4,175412,6,5,0,3,4,4,1,114,0,55,39
28,7,37250,9,13,4,10,3,4,1,0,0,16,39
66,4,171331,15,10,2,14,0,2,1,0,0,40,39
29,4,57617,15,10,4,8,1,4,0,0,0,34,39
23,2,456665,11,9,4,8,3,2,1,0,0,40,39
44,4,111275,11,9,0,7,4,2,0,0,0,56,39
30,4,119522,0,6,2,3,0,4,1,0,0,45,39
40,4,210493,1,7,6,1,4,4,0,0,0,40,39
42,4,142424,8,11,4,1,1,4,0,0,0,40,39
38,2,30509,12,14,4,10,1,4,0,0,1669,55,39
30,0,159303,9,13,2,0,5,4,0,0,0,4,39
36,1,67317,11,9,2,1,0,4,1,0,0,40,39
41,4,149909,11,9,2,3,0,4,1,0,1848,40,39
67,0,132057,11,9,2,0,0,2,1,0,0,20,39
37,4,265144,9,13,2,4,0,4,1,0,0,50,39
64,4,146110,15,10,6,8,4,4,0,0,0,24,39
40,4,202565,7,12,2,12,0,4,1,0,0,52,39
30,4,196385,15,10,2,3,0,4,1,0,0,45,39
52,4,152373,15,10,2,12,0,4,1,0,0,40,39
22,2,192812,9,13,4,10,3,4,0,0,0,35,39
30,4,152453,1,7,2,8,0,4,1,0,0,40,26
35,4,281982,15,10,2,10,0,4,1,0,0,40,39
26,4,339324,11,9,2,7,0,4,1,0,0,96,39
32,4,113364,15,10,4,1,1,4,1,0,0,30,39
34,4,424988,6,5,2,3,0,4,1,0,0,40,26
61,6,224784,7,12,3,4,1,4,0,0,0,90,39
75,4,233362,0,6,2,14,0,4,1,0,0,40,39
37,4,114591,7,12,4,4,1,4,0,0,0,50,39
46,5,175958,2,8,2,3,0,4,1,0,0,45,0
38,1,178678,0,6,0,1,4,4,0,0,1380,50,39
24,4,197757,9,13,4,10,3,1,0,0,0,40,30
22,0,367655,15,10,4,0,3,4,1,0,0,40,39
21,4,96178,11,9,4,8,3,4,0,0,0,40,39
27,4,255979,9,13,2,7,0,4,1,0,0,40,39
29,4,130438,11,9,2,7,0,4,1,0,0,40,39
51,4,261207,11,9,2,8,0,4,1,0,0,40,5
29,4,138332,15,10,2,1,3,4,0,0,0,6,39
37,4,160920,7,12,2,1,0,4,1,0,0,40,39
25,4,254746,8,11,4,1,1,4,0,0,0,40,39
44,4,271282,9,13,0,7,4,4,0,0,0,56,39
51,4,39264,15,10,2,4,5,4,0,0,0,40,39
32,4,131568,15,10,2,7,0,4,1,0,0,40,39
56,2,238405,11,9,6,1,1,4,0,0,0,40,39
37,4,119992,4,3,2,3,0,4,1,0,2603,60,39
47,4,155107,11,9,2,13,0,4,1,0,0,40,39
45,4,155659,11,9,2,3,0,4,1,0,0,40,39
30,4,151967,15,10,2,3,0,4,1,0,0,58,39
32,6,410615,11,9,2,14,0,4,1,0,1887,60,39
40,4,174515,11,9,6,7,4,4,0,0,0,40,39
31,6,209213,11,9,4,12,1,2,1,0,0,40,0
34,5,29254,15,10,2,3,0,4,1,0,0,70,39
26,7,93806,15,10,4,1,2,4,1,0,0,25,39
19,4,69770,15,10,4,8,3,4,1,0,0,20,39
62,6,71467,9,13,2,3,0,4,1,0,0,55,39
18,4,703067,1,7,4,12,3,4,1,0,0,20,39
40,4,339814,15,10,2,4,0,4,1,0,0,40,39
31,4,114691,9,13,4,12,1,4,1,0,0,48,39
39,6,65738,15,10,2,8,5,4,0,0,0,15,39
28,2,201099,11,9,4,14,3,2,0,0,0,40,39
55,6,170350,11,9,0,8,2,4,0,0,0,40,39
22,4,191265,15,10,4,12,1,4,1,0,0,30,39
24,4,95552,11,9,4,6,1,4,1,0,0,40,39
40,4,68111,11,9,0,3,1,4,1,0,0,45,39
18,4,165532,2,8,4,8,3,4,1,0,0,15,39
47,6,39518,9,13,2,12,0,4,1,0,0,60,39
26,4,150361,9,13,4,10,1,4,0,0,0,40,39
58,4,205896,11,9,0,12,2,4,0,0,0,40,39
35,5,333636,11,9,2,4,0,2,1,0,0,75,39
24,4,29810,15,10,4,10,3,4,0,0,0,40,39
34,1,223267,15,10,0,11,3,4,1,0,0,72,39
36,4,208358,6,5,0,6,1,4,1,4650,0,56,39
35,4,341102,6,5,4,6,1,2,1,0,0,40,39
45,4,184441,5,4,4,7,4,4,0,0,0,42,39
37,6,29814,11,9,4,5,4,4,1,0,0,50,39
35,4,105813,9,13,2,10,0,4,1,0,0,48,39
30,4,101283,15,10,4,8,1,4,0,0,0,40,39
55,4,179534,1,7,6,6,4,4,0,0,0,40,39
45,1,60267,11,9,2,1,0,4,1,0,0,40,39
27,4,225768,11,9,4,8,3,4,1,0,0,20,39
32,4,312923,4,3,2,3,0,4,1,0,0,40,26
41,4,220460,11,9,4,12,3,4,1,0,0,40,39
52,4,46788,9,13,0,3,4,4,1,0,0,25,39
55,4,160662,10,16,2,4,0,4,1,0,0,80,39
53,4,124993,11,9,2,10,0,4,1,0,0,43,39
41,4,144947,9,13,0,4,4,2,0,0,0,40,39
40,4,102606,12,14,2,4,0,4,1,0,0,40,39
22,4,202153,15,10,4,1,3,4,0,0,0,30,39
67,5,147377,11,9,2,4,0,4,1,0,0,45,39
35,4,56201,15,10,2,5,0,4,1,0,0,40,26
42,4,77373,15,10,2,6,0,4,1,0,0,38,39
53,1,225339,15,10,6,1,1,2,0,0,0,40,39
40,1,112388,12,14,4,10,1,4,1,0,0,40,39
51,5,28765,14,15,2,10,0,4,1,0,0,60,39
37,4,126708,11,9,2,1,5,4,0,0,0,60,39
36,4,167440,15,10,2,7,0,4,1,0,0,44,39
49,4,148995,11,9,0,1,1,4,1,0,0,40,39
31,4,359249,8,11,4,11,3,2,1,0,0,40,39
31,4,177426,9,13,2,6,0,4,1,0,0,40,26
46,4,186172,11,9,2,3,0,4,1,0,0,50,39
44,7,55076,12,14,4,10,1,4,0,0,0,60,39
17,4,245918,1,7,4,8,3,4,1,0,0,12,39
22,4,290044,9,13,4,8,1,4,0,0,0,35,2
48,6,324173,8,11,0,4,1,4,0,0,0,50,39
27,4,198258,9,13,4,12,3,4,1,0,0,35,39
18,4,267965,1,7,4,12,1,4,0,0,0,15,39
30,4,123397,11,9,4,6,4,4,0,0,0,40,39
40,4,197033,15,10,2,3,0,4,1,0,0,50,39
59,4,32552,9,13,2,3,0,4,1,0,0,4,39
46,4,56841,11,9,2,14,0,4,1,0,0,40,39
56,4,204816,11,9,2,12,0,4,1,0,0,55,39
27,4,188941,15,10,2,13,0,4,1,3908,0,40,39
65,4,209831,8,11,2,1,5,4,0,0,0,40,39
35,4,261293,12,14,4,12,1,4,1,0,0,60,39
24,4,354691,2,8,4,3,1,4,1,0,0,40,39
40,4,130760,8,11,2,4,0,4,1,0,0,50,39
29,2,275110,15,10,2,11,3,2,1,0,0,40,39
61,4,95929,6,5,0,8,1,4,1,0,0,40,39
34,4,122612,9,13,2,8,5,1,0,7688,0,50,30
45,5,160440,11,9,0,4,1,4,1,0,0,42,39
50,4,238959,15,10,2,1,0,4,1,0,0,45,39
42,4,337276,15,10,2,14,0,4,1,0,0,40,39
52,4,178983,1,7,2,8,0,4,1,0,0,40,39
26,4,117833,9,13,4,4,1,4,0,0,1669,50,39
30,4,161599,11,9,2,6,0,4,1,0,0,40,39
65,4,165609,11,9,2,8,0,4,1,0,0,32,39
36,4,184456,14,15,4,4,1,4,1,27828,0,50,39
45,4,182703,12,14,0,1,1,0,0,0,0,36,39
75,6,30599,12,14,3,10,1,4,0,0,0,50,39
17,0,183161,2,8,4,0,3,4,0,0,0,8,39
65,4,23580,9,13,0,1,1,4,0,0,0,40,39
27,1,105189,11,9,0,1,1,4,1,4865,0,50,39
49,5,246891,9,13,2,1,0,4,1,0,0,40,39
37,1,362006,11,9,2,1,5,4,0,0,0,40,39
50,4,125417,7,12,2,4,5,2,0,0,0,40,39
44,6,230684,11,9,2,14,0,4,1,0,0,55,39
19,0,195282,11,9,4,0,3,2,0,0,0,20,39
23,4,313573,9,13,4,12,3,2,0,0,0,25,39
25,4,262885,1,7,4,8,4,2,0,0,0,32,39
23,4,37894,11,9,5,8,3,4,0,0,0,40,39
46,2,149551,11,9,2,11,0,4,1,5013,0,50,39
22,4,240229,11,9,4,1,3,4,0,0,0,40,39
36,4,193026,9,13,2,12,0,4,1,0,0,40,39
57,4,173090,11,9,6,12,4,4,0,0,0,32,39
68,4,253866,9,13,2,12,0,4,1,0,0,30,39
35,4,214816,11,9,2,1,0,4,1,0,0,36,39
29,0,199116,11,9,2,0,0,4,1,2407,0,40,6
44,4,196545,9,13,2,3,0,4,1,7298,0,40,39
51,4,145409,15,10,2,3,0,4,1,0,0,50,0
24,4,82777,11,9,5,7,1,4,1,0,0,40,39
38,2,72338,11,9,2,11,0,1,1,0,0,54,39
34,4,245211,11,9,4,3,4,4,1,2036,0,30,39
45,4,167187,9,13,4,10,1,4,0,0,0,40,39
61,4,228287,11,9,2,3,0,4,1,0,0,50,39
44,2,409505,9,13,0,11,1,4,1,0,0,40,39
35,4,180419,11,9,4,7,1,4,1,0,0,40,39
54,4,118793,11,9,2,1,0,4,1,0,0,45,39
61,4,213321,15,10,2,4,0,4,1,0,1672,40,39
52,5,254211,12,14,2,10,0,4,1,15024,0,60,39
37,4,34378,3,2,4,8,1,4,1,0,0,40,39
41,4,114157,11,9,0,7,3,4,1,0,0,40,39
46,4,205100,8,11,2,4,0,4,1,0,0,48,39
38,1,81232,9,13,2,10,0,4,1,0,0,40,39
42,6,115932,11,9,2,12,0,4,1,0,0,40,39
35,2,231180,11,9,2,14,0,4,1,0,0,45,39
55,4,208451,12,14,2,4,0,4,1,0,0,40,39
36,4,130589,15,10,0,4,1,4,1,0,0,45,39
